iterations,interior_loss,interior_loss_validation,boundary_loss,boundary_loss_validation,interior_point_counts,boundary_point_counts,time_elapsed,L2_errpr,max_error
184,2.222364587778006,2.381218684620971,3.037583044206387,3.773993638122973,16,16,10.444852590560913,0.03788638266208407,0.002096558149886551
185,2.221920214277096,2.380699281147721,3.037013311907842,3.773363895928254,16,16,10.461805820465088,0.03788638266208407,0.002096558149886551
186,2.2201424611958664,2.378623706253958,3.034737973344808,3.770853692986924,16,16,10.477764368057251,0.03788638266208407,0.002096558149886551
187,2.2130271051090116,2.3703536230004953,3.0256935516487222,3.760952270454646,16,16,10.4947190284729,0.03788638266208407,0.002096558149886551
188,2.184485226452705,2.337764576565077,2.9903960057898398,3.7235241855475847,16,16,10.510677099227905,0.03788638266208407,0.002096558149886551
189,2.06869196945365,2.214124903549849,2.861822275394014,3.605890893727385,16,16,10.525635957717896,0.03788638266208407,0.002096558149886551
190,1.604415913611101,1.8120596511742633,2.533203028284204,3.574851064167916,16,16,10.542591094970703,0.03788638266208407,0.002096558149886551
191,0.30914493547214406,0.30011736695107416,16.592058813166936,19.189077602698966,16,16,10.56054139137268,0.03788638266208407,0.002096558149886551
192,1.381063162741526,1.6468824169053384,2.491741588766811,3.8251149998089673,16,16,10.57650089263916,0.03788638266208407,0.002096558149886551
193,1.0727361492940202,1.1490874609043367,2.5091643230153307,4.354135454165983,16,16,10.590461730957031,0.03788638266208407,0.002096558149886551
194,1.0372728672471734,1.1758638854078474,2.3185935271165015,4.065037368899173,16,16,10.60641884803772,0.03788638266208407,0.002096558149886551
195,0.6941523916776091,0.8068443461862185,2.6358164346597937,5.090500818079589,16,16,10.622375965118408,0.03788638266208407,0.002096558149886551
196,0.8862800392555696,1.0222378485443446,2.3980142192320666,4.417241502443071,16,16,10.63833737373352,0.03788638266208407,0.002096558149886551
197,0.7834939918637236,0.9135447649697277,2.462395403602508,4.67562514083,16,16,10.6572847366333,0.03788638266208407,0.002096558149886551
198,0.6986890509574143,0.8283287129585444,2.482878585327728,4.838266178401501,16,16,10.67423939704895,0.03788638266208407,0.002096558149886551
199,0.46332183401670113,0.5535769060794697,2.456089729204294,5.108349638298938,16,16,10.690195798873901,0.03788638266208407,0.002096558149886551
200,0.3522305265037735,0.43789061666039997,2.2640940669970337,4.855204076730719,16,16,10.708147048950195,0.03788638266208407,0.002096558149886551
201,0.525886378586292,0.7062560258404462,1.916946380649672,4.101971839864335,16,16,10.72510290145874,0.03788638266208407,0.002096558149886551
202,0.39377123761851623,0.5141996574123493,1.9737113870212348,4.273244417556906,16,16,10.739064931869507,0.03788638266208407,0.002096558149886551
203,0.41246032763943674,0.5396347334570535,1.9447447530046944,4.211860506565571,16,16,10.756020069122314,0.03788638266208407,0.002096558149886551
204,0.43022211057958815,0.559614915351045,1.9008247979810475,4.118503374085171,16,16,10.770979881286621,0.03788638266208407,0.002096558149886551
